date,outlet,transaction_count,total_revenue,avg_transaction_value,total_items,avg_basket_size,zero_value_transactions,day_name,day_of_week,is_weekend,month,tx_lag_1,rev_lag_1_x,tx_roll_mean_7,tx_roll_std_7,tx_diff_from_roll7,tx_zscore_roll7,tx_pct_change_1d,paid_revenue,rev_lag_1_y,rev_roll_mean_7,rev_roll_std_7,rev_diff_from_roll7,rev_zscore_roll7,rev_pct_change_1d,tx_spike_flag,tx_drop_flag,rev_spike_flag,rev_drop_flag,baseline_anomaly_flag,max_abs_zscore,anomaly_type
2025-05-18,SHOP002,34,896000,26352.941176470587,42,1.2352941176470589,0,Sunday,6,1,5,29.0,726000.0,34.142857142857146,4.561745697594714,-0.1428571428571459,-0.0313163251551145,0.1724137871581452,896000,726000.0,819000.0,171833.2525056394,77000.0,0.4481088431764674,0.2341597796140025,0,0,0,0,0,0.4481088431764674,Other
2025-05-19,SHOP002,37,785000,21216.216216216217,41,1.108108108108108,4,Monday,0,0,5,34.0,896000.0,33.285714285714285,3.773340063934768,3.7142857142857153,0.9843493210265308,0.0882352915224914,785000,896000.0,787428.5714285715,120628.71015759846,-2428.5714285714785,-0.0201326154062202,-0.1238839285712903,0,0,0,0,0,0.9843493210265308,Other
2025-05-20,SHOP002,38,844000,22210.52631578948,42,1.105263157894737,2,Tuesday,1,0,5,37.0,785000.0,34.285714285714285,3.683941988065047,3.7142857142857153,1.0082364809441868,0.0270270262965668,844000,785000.0,813285.7142857143,90358.01806464988,30714.28571428568,0.3399176561394931,0.075159235668694,0,0,0,0,0,1.0082364809441868,Other
2025-05-21,SHOP002,45,1128000,25066.666666666668,52,1.1555555555555554,0,Wednesday,2,0,5,38.0,844000.0,34.285714285714285,3.683941988065047,10.714285714285715,2.908374464262077,0.1842105214681441,1128000,844000.0,803285.7142857143,80712.89505755324,324714.2857142857,4.023078164631828,0.3364928909948619,1,0,1,0,1,4.023078164631828,Transaction and revenue spike
2025-05-22,SHOP002,29,641000,22103.44827586207,32,1.103448275862069,2,Thursday,3,0,5,45.0,1128000.0,35.285714285714285,5.407226205560056,-6.285714285714285,-1.1624653536383514,-0.3555555476543212,641000,1128000.0,853857.1428571428,144779.63550562973,-212857.14285714284,-1.470214661836165,-0.4317375886520995,0,0,0,0,0,1.470214661836165,Other
2025-05-23,SHOP002,31,875000,28225.8064516129,36,1.1612903225806452,0,Friday,4,0,5,29.0,641000.0,34.57142857142857,5.912053869204936,-3.5714285714285694,-0.6040925956272225,0.0689655148632581,875000,641000.0,816428.5714285715,162713.30322877478,58571.42857142852,0.3599670549906861,0.3650546021835179,0,0,0,0,0,0.6040925956272225,Other
2025-05-24,SHOP002,39,1064000,27282.05128205128,47,1.205128205128205,1,Saturday,5,1,5,31.0,875000.0,34.714285714285715,5.7940856544780805,4.285714285714285,0.739670381422753,0.2580645078043707,1064000,875000.0,842142.8571428572,154332.356265549,221857.14285714284,1.4375283850002982,0.2159999999997531,0,0,0,0,0,1.4375283850002982,Other
2025-05-25,SHOP002,48,1133000,23604.166666666668,56,1.1666666666666667,3,Sunday,6,1,5,39.0,1064000.0,36.142857142857146,5.367450401216956,11.857142857142854,2.2090824808314977,0.2307692248520712,1133000,1064000.0,890428.5714285715,164479.84389468265,242571.4285714285,1.4747790539324293,0.0648496240600894,0,0,0,0,0,2.2090824808314977,Other
2025-05-26,SHOP002,42,1025000,24404.761904761905,47,1.119047619047619,1,Monday,0,0,5,48.0,1133000.0,38.142857142857146,6.841748592978573,3.857142857142854,0.5637655697164499,-0.1249999973958334,1025000,1133000.0,924285.7142857144,188461.94512926176,100714.28571428568,0.5344011792124592,-0.0953221535744966,0,0,0,0,0,0.5637655697164499,Other
2025-05-27,SHOP002,49,1213000,24755.102040816328,55,1.1224489795918366,2,Tuesday,1,0,5,42.0,1025000.0,38.85714285714285,6.962484504556619,10.142857142857146,1.4567868236449646,0.1666666626984128,1213000,1025000.0,958571.4285714284,180564.7226000116,254428.57142857148,1.409071316719903,0.1834146341461625,0,0,0,0,0,1.4567868236449646,Other
2025-05-28,SHOP002,35,934000,26685.714285714286,44,1.2571428571428571,2,Wednesday,2,0,5,49.0,1213000.0,40.42857142857143,7.913219801006942,-5.428571428571431,-0.6860128846500346,-0.285714279883382,934000,1213000.0,1011285.7142857144,194840.71638624417,-77285.71428571432,-0.3966610045310532,-0.2300082440228936,0,0,0,0,0,0.6860128846500346,Other
2025-05-29,SHOP002,36,876000,24333.33333333333,41,1.1388888888888888,0,Thursday,3,0,5,35.0,934000.0,39.0,7.8528126595932015,-3.0,-0.3820286753315637,0.028571427755102,876000,934000.0,983571.4285714284,189187.61159482,-107571.42857142852,-0.5685965780954193,-0.0620985010705973,0,0,0,0,0,0.5685965780954193,Other
2025-05-30,SHOP002,28,648000,23142.85714285714,32,1.1428571428571428,3,Friday,4,0,5,36.0,876000.0,40.0,6.7330032922414365,-12.0,-1.782265312652157,-0.2222222160493829,648000,876000.0,1017142.8571428572,129793.97594062776,-369142.8571428572,-2.844067719359116,-0.2602739726024426,0,0,0,1,1,2.844067719359116,Revenue drop
2025-05-31,SHOP002,28,684000,24428.571428571428,32,1.1428571428571428,2,Saturday,5,1,5,28.0,648000.0,39.57142857142857,7.457817885886477,-11.57142857142857,-1.5515834788274194,0.0,684000,648000.0,984714.2857142856,186984.59320285768,-300714.2857142857,-1.608230285510398,0.0555555555554698,0,0,0,0,0,1.608230285510398,Other
2025-06-01,SHOP002,52,1210000,23269.23076923077,57,1.0961538461538465,2,Sunday,6,1,6,28.0,684000.0,38.0,8.660254037844414,14.0,1.616580567064302,0.8571428265306134,1210000,684000.0,930428.5714285716,213422.0053812457,279571.4285714285,1.309946591827338,0.769005847952092,0,0,0,0,0,1.616580567064302,Other
2025-06-02,SHOP002,42,928000,22095.23809523809,47,1.119047619047619,1,Monday,0,0,6,52.0,1210000.0,38.57142857142857,9.519403742832225,3.4285714285714306,0.3601665777634914,-0.1923076886094675,928000,1210000.0,941428.5714285716,227145.95685216543,-13428.571428571478,-0.0591186900907602,-0.2330578512394768,0,0,0,0,0,0.3601665777634914,Other
2025-06-03,SHOP002,46,1125000,24456.52173913044,57,1.2391304347826086,3,Tuesday,1,0,6,42.0,928000.0,38.57142857142857,9.519403742832225,7.428571428571431,0.7803609184875645,0.0952380929705216,1125000,928000.0,927571.4285714284,224136.7567229565,197428.57142857148,0.8808397797587548,0.2122844827583919,0,0,0,0,0,0.8808397797587548,Other
2025-06-04,SHOP002,48,1098000,22875.0,53,1.1041666666666667,1,Wednesday,2,0,6,46.0,1125000.0,38.142857142857146,9.02641625874804,9.857142857142854,1.0920327051787584,0.0434782599243856,1098000,1125000.0,915000.0,207294.47653036992,183000.0,0.8828021038578254,-0.0239999999999786,0,0,0,0,0,1.0920327051787584,Other
2025-06-05,SHOP002,62,1685000,27177.41935483871,77,1.2419354838709675,1,Thursday,3,0,6,48.0,1098000.0,40.0,9.591663046625472,22.0,2.293658315497405,0.2916666605902779,1685000,1098000.0,938428.5714285716,218750.89115464757,746571.4285714285,3.4128840555909847,0.5346083788701871,0,0,1,0,1,3.4128840555909847,Revenue spike
2025-06-06,SHOP002,63,1447000,22968.25396825397,70,1.1111111111111112,4,Friday,4,0,6,62.0,1685000.0,43.71428571428572,12.405835800330538,19.285714285714285,1.5545677890265688,0.0161290319979188,1447000,1685000.0,1054000.0,352865.8857602041,393000.0,1.1137375865967274,-0.1412462908011031,0,0,0,0,0,1.5545677890265688,Other
2025-06-07,SHOP002,49,1159000,23653.0612244898,52,1.0612244897959184,1,Saturday,5,1,6,63.0,1447000.0,48.71428571428572,12.065298528069246,0.2857142857142847,0.0236806624692231,-0.2222222186948854,1159000,1447000.0,1168142.857142857,327998.69337718847,-9142.857142857045,-0.0278746755015733,-0.1990324809950248,0,0,0,0,0,0.0278746755015733,Other
2025-06-08,SHOP002,50,1304000,26080.0,59,1.18,3,Sunday,6,1,6,49.0,1159000.0,51.71428571428572,7.9731692927862845,-1.7142857142857153,-0.2150067854234485,0.020408162848813,1304000,1159000.0,1236000.0,251315.20712709244,68000.0,0.2705765432067196,0.1251078515960956,0,0,0,0,0,0.2705765432067196,Other
2025-06-09,SHOP002,52,1417000,27250.0,63,1.2115384615384617,3,Monday,0,0,6,50.0,1304000.0,51.42857142857143,7.997023255710996,0.5714285714285694,0.071455150460559,0.0399999992,1417000,1304000.0,1249428.5714285714,252204.18787354103,167571.42857142864,0.6644276210622919,0.0866564417177249,0,0,0,0,0,0.6644276210622919,Other
2025-06-10,SHOP002,49,1316000,26857.14285714286,60,1.2244897959183674,1,Tuesday,1,0,6,52.0,1417000.0,52.85714285714285,6.84174859297866,-3.857142857142854,-0.5637655697164426,-0.0576923065828402,1316000,1417000.0,1319285.7142857143,213012.29564332217,-3285.714285714319,-0.0154249982414191,-0.071277346506654,0,0,0,0,0,0.5637655697164426,Other
2025-06-11,SHOP002,50,1226000,24520.0,59,1.18,2,Wednesday,2,0,6,49.0,1316000.0,53.285714285714285,6.421689437998146,-3.2857142857142847,-0.5116587785471874,0.020408162848813,1226000,1316000.0,1346571.4285714286,195489.86089893687,-120571.42857142864,-0.6167656369306239,-0.0683890577507079,0,0,0,0,0,0.6167656369306239,Other
2025-06-12,SHOP002,71,1809000,25478.87323943662,83,1.1690140845070425,3,Thursday,3,0,6,50.0,1226000.0,53.57142857142857,6.187545093630916,17.42857142857143,2.8167178336677514,0.4199999916000002,1809000,1226000.0,1364857.142857143,173063.9848643929,444142.857142857,2.566350575414672,0.4755301794449628,1,0,1,0,1,2.8167178336677514,Transaction and revenue spike
2025-06-13,SHOP002,70,1703000,24328.571428571428,77,1.1,1,Friday,4,0,6,71.0,1809000.0,54.85714285714285,8.668497975016145,15.142857142857146,1.7468834208207245,-0.0140845068438801,1703000,1809000.0,1382571.4285714286,213026.4906397457,320428.57142857136,1.5041724175466598,-0.0585959093421456,0,0,0,0,0,1.7468834208207245,Other
2025-06-14,SHOP002,50,1107000,22140.0,55,1.1,4,Saturday,5,1,6,70.0,1703000.0,55.85714285714285,10.056980518170406,-5.857142857142854,-0.5823957065607099,-0.2857142816326531,1107000,1703000.0,1419142.857142857,245439.35338587436,-312142.85714285704,-1.2717718362419297,-0.3499706400467704,0,0,0,0,0,1.2717718362419297,Other
2025-06-15,SHOP002,64,1402000,21906.25,68,1.0625,1,Sunday,6,1,6,50.0,1107000.0,56.0,9.9498743710663,8.0,0.804030171399289,0.2799999944000001,1402000,1107000.0,1411714.2857142857,255217.3676729401,-9714.28571428568,-0.038062792523965,0.2664859981930745,0,0,0,0,0,0.804030171399289,Other
2025-06-16,SHOP002,38,1029000,27078.947368421053,48,1.263157894736842,1,Monday,0,0,6,64.0,1402000.0,58.0,9.949874371066306,-20.0,-2.010075428498221,-0.4062499936523439,1029000,1402000.0,1425714.2857142857,250976.5688171667,-396714.2857142857,-1.5806825616526234,-0.2660485021396105,0,0,0,0,0,2.010075428498221,Other
2025-06-17,SHOP002,70,1844000,26342.85714285714,83,1.1857142857142855,2,Tuesday,1,0,6,38.0,1029000.0,56.0,12.44989959798881,14.0,1.124506970140918,0.8421052409972306,1844000,1029000.0,1370285.7142857143,292613.3480013709,473714.2857142857,1.6189086688910972,0.7920310981527774,0,0,0,0,0,1.6189086688910972,Other
2025-06-18,SHOP002,63,1527000,24238.09523809524,74,1.1746031746031746,2,Wednesday,2,0,6,70.0,1844000.0,59.0,13.000000000000083,4.0,0.3076922840236685,-0.0999999985714285,1527000,1844000.0,1445714.2857142857,340432.91766304174,81285.71428571432,0.2387716054119408,-0.1719088937092343,0,0,0,0,0,0.3076922840236685,Other
2025-06-19,SHOP002,54,1303000,24129.62962962963,62,1.148148148148148,0,Thursday,3,0,6,63.0,1527000.0,60.85714285714285,12.415428190073005,-6.857142857142854,-0.5523081604480992,-0.1428571405895692,1303000,1527000.0,1488714.2857142857,326791.837049068,-185714.28571428568,-0.5682953631605928,-0.1466928618204671,0,0,0,0,0,0.5682953631605928,Other
2025-06-20,SHOP002,69,1758000,25478.260869565216,81,1.173913043478261,1,Friday,4,0,6,54.0,1303000.0,58.42857142857143,11.745313148332109,10.57142857142857,0.9000549868587181,0.277777772633745,1758000,1303000.0,1416428.5714285714,298911.278443876,341571.42857142864,1.1427184358800295,0.3491941673059484,0,0,0,0,0,1.1427184358800295,Other
2025-06-21,SHOP002,68,1567000,23044.117647058825,75,1.1029411764705883,4,Saturday,5,1,6,69.0,1758000.0,58.285714285714285,11.58611648647196,9.714285714285715,0.8384418443562471,-0.0144927534131485,1567000,1758000.0,1424285.7142857143,308275.6960285788,142714.28571428568,0.4629436817510011,-0.1086461888509052,0,0,0,0,0,0.8384418443562471,Other
2025-06-22,SHOP002,50,1321000,26420.0,56,1.12,0,Sunday,6,1,6,68.0,1567000.0,60.85714285714285,11.437199124327869,-10.857142857142854,-0.9492832807960416,-0.2647058784602076,1321000,1567000.0,1490000.0,276788.7280941907,-169000.0,-0.6105739968640596,-0.1569878749201295,0,0,0,0,0,0.9492832807960416,Other
2025-06-23,SHOP002,54,1359000,25166.666666666668,63,1.1666666666666667,2,Monday,0,0,6,50.0,1321000.0,58.85714285714285,12.005950905399343,-4.857142857142854,-0.4045612455734134,0.0799999984,1359000,1321000.0,1478428.5714285714,282710.6041772851,-119428.57142857136,-0.4224410745953357,0.0287660862982371,0,0,0,0,0,0.4224410745953357,Other
2025-06-24,SHOP002,51,1155000,22647.058823529413,56,1.0980392156862746,1,Tuesday,1,0,6,54.0,1359000.0,61.142857142857146,8.335237877600907,-10.142857142857146,-1.2168646024187513,-0.0555555545267489,1155000,1359000.0,1525571.4285714286,214581.65279045992,-370571.42857142864,-1.7269483376175063,-0.1501103752758277,0,0,0,0,0,1.7269483376175063,Other
2025-06-25,SHOP002,44,981000,22295.454545454544,47,1.068181818181818,1,Wednesday,2,0,6,51.0,1155000.0,58.42857142857143,8.059303999253476,-14.42857142857143,-1.790299713177245,-0.1372548992695118,981000,1155000.0,1427142.857142857,201817.1024892161,-446142.857142857,-2.210629583112192,-0.1506493506492202,0,0,0,0,0,2.210629583112192,Other
2025-06-26,SHOP002,64,1512000,23625.0,72,1.125,1,Thursday,3,0,6,44.0,981000.0,55.71428571428572,9.357960705807136,8.285714285714285,0.8854186997337825,0.4545454442148763,1512000,981000.0,1349142.857142857,255233.50653302335,162857.14285714296,0.6380711728200686,0.541284403669173,0,0,0,0,0,0.8854186997337825,Other
2025-06-27,SHOP002,66,1496000,22666.666666666668,70,1.0606060606060606,1,Friday,4,0,6,64.0,1512000.0,57.142857142857146,9.805246409084226,8.857142857142854,0.9033064121295924,0.0312499995117187,1496000,1512000.0,1379000.0,261093.214516706,117000.0,0.4481158203062594,-0.0105820105820035,0,0,0,0,0,0.9033064121295924,Other
2025-06-28,SHOP002,57,1348000,23649.122807017546,66,1.1578947368421053,3,Saturday,5,1,6,66.0,1496000.0,56.71428571428572,9.25048261289272,0.2857142857142847,0.0308864160697582,-0.1363636342975206,1348000,1496000.0,1341571.4285714286,211841.02305176653,6428.571428571362,0.0303462064898076,-0.0989304812833563,0,0,0,0,0,0.0308864160697582,Other
2025-06-29,SHOP002,52,1194000,22961.53846153846,56,1.0769230769230769,4,Sunday,6,1,6,57.0,1348000.0,55.142857142857146,7.840675383931684,-3.142857142857146,-0.4008400537099032,-0.087719296706679,1194000,1348000.0,1310285.7142857143,187808.15946572935,-116285.71428571432,-0.619172854980854,-0.1142433234420517,0,0,0,0,0,0.619172854980854,Other
2025-06-30,SHOP002,64,1649000,25765.625,75,1.171875,1,Monday,0,0,6,52.0,1194000.0,55.42857142857143,7.656307701434774,8.57142857142857,1.1195249441577904,0.230769226331361,1649000,1194000.0,1292142.857142857,192671.9392918343,356857.14285714296,1.8521490164417256,0.3810720268003508,0,0,0,0,0,1.8521490164417256,Other
2025-07-01,SHOP002,70,1720000,24571.42857142857,81,1.1571428571428573,4,Tuesday,1,0,7,64.0,1649000.0,56.85714285714285,8.25486869325364,13.142857142857146,1.5921338108581236,0.0937499985351562,1720000,1649000.0,1333571.4285714286,235795.7146506677,386428.57142857136,1.638827796338148,0.0430563978168325,0,0,0,0,0,1.638827796338148,Other
2025-07-02,SHOP002,43,1051000,24441.86046511628,47,1.0930232558139534,2,Wednesday,2,0,7,70.0,1720000.0,59.57142857142857,9.089502055616125,-16.57142857142857,-1.82313911663076,-0.3857142802040817,1051000,1720000.0,1414285.7142857143,259946.60623912385,-363285.7142857143,-1.3975397468745243,-0.3889534883718669,0,0,0,0,0,1.82313911663076,Other
2025-07-03,SHOP002,69,1614000,23391.304347826088,79,1.144927536231884,4,Thursday,3,0,7,43.0,1051000.0,59.42857142857143,9.378293072429708,9.57142857142857,1.0205937772378708,0.6046511487290431,1614000,1051000.0,1424285.7142857143,241168.48487154805,189714.28571428568,0.7866462560999431,0.5356803044714218,0,0,0,0,0,1.0205937772378708,Other
2025-07-04,SHOP002,56,1543000,27553.571428571428,72,1.2857142857142858,1,Friday,4,0,7,69.0,1614000.0,60.142857142857146,9.957050624701036,-4.142857142857146,-0.4160726788419696,-0.1884057943709305,1543000,1614000.0,1438857.142857143,250261.4823016309,104142.85714285704,0.4161361795856438,-0.0439900867409888,0,0,0,0,0,0.4161361795856438,Other
2025-07-05,SHOP002,59,1454000,24644.06779661017,66,1.11864406779661,0,Saturday,5,1,7,56.0,1543000.0,58.71428571428572,9.6904469404029,0.2857142857142847,0.0294841154373309,0.0535714276147959,1454000,1543000.0,1445571.4285714286,252668.9910685896,8428.571428571362,0.0333581552405454,-0.057679844458809,0,0,0,0,0,0.0333581552405454,Other
2025-07-06,SHOP002,54,1258000,23296.296296296296,60,1.1111111111111112,0,Sunday,6,1,7,59.0,1454000.0,59.0,9.660917830793064,-5.0,-0.517549115935337,-0.0847457612754955,1258000,1454000.0,1460714.2857142857,248996.46201349545,-202714.28571428568,-0.8141251649691497,-0.1348005502062346,0,0,0,0,0,0.8141251649691497,Other
2025-07-07,SHOP002,50,1207000,24140.0,60,1.2,2,Monday,0,0,7,54.0,1258000.0,59.285714285714285,9.446591726019353,-9.285714285714285,-0.9829696860052038,-0.0740740727023319,1207000,1258000.0,1469857.142857143,238525.63004942707,-262857.14285714296,-1.102007959486668,-0.0405405405405083,0,0,0,0,0,1.102007959486668,Other
2025-07-08,SHOP002,54,1362000,25222.222222222223,60,1.1111111111111112,1,Tuesday,1,0,7,50.0,1207000.0,57.285714285714285,9.75900072948543,-3.2857142857142847,-0.336685490667244,0.0799999984,1362000,1207000.0,1406714.2857142857,241681.41170124116,-44714.28571428568,-0.1850133421488577,0.1284175642086757,0,0,0,0,0,0.336685490667244,Other
2025-07-09,SHOP002,68,1656000,24352.941176470587,79,1.161764705882353,3,Wednesday,2,0,7,54.0,1362000.0,55.0,8.000000000000108,13.0,1.6249997968750036,0.2592592544581619,1656000,1362000.0,1355571.4285714286,198327.05072082116,300428.57142857136,1.5148138911719136,0.2158590308368459,0,0,0,0,0,1.6249997968750036,Other
2025-07-10,SHOP002,64,1560000,24375.0,72,1.125,5,Thursday,3,0,7,68.0,1656000.0,58.57142857142857,7.299706452023694,5.428571428571431,0.743669724334839,-0.0588235285467128,1560000,1656000.0,1442000.0,173784.34912269865,118000.0,0.6790024567517775,-0.0579710144927186,0,0,0,0,0,0.743669724334839,Other
2025-07-11,SHOP002,49,993000,20265.30612244898,51,1.0408163265306123,3,Friday,4,0,7,64.0,1560000.0,57.85714285714285,6.283008075451795,-8.857142857142854,-1.4096976067961449,-0.2343749963378907,993000,1560000.0,1434285.7142857143,165896.26707244336,-441285.7142857143,-2.660009909025585,-0.3634615384613054,0,0,0,1,1,2.660009909025585,Revenue drop
2025-07-12,SHOP002,57,1334000,23403.508771929824,66,1.1578947368421053,2,Saturday,5,1,7,49.0,993000.0,56.85714285714285,7.128079952520575,0.1428571428571459,0.020041459097996,0.163265302790504,1334000,993000.0,1355714.2857142857,225399.4338100805,-21714.28571428568,-0.0963369133060272,0.3434038267871667,0,0,0,0,0,0.0963369133060272,Other
2025-07-13,SHOP002,60,1576000,26266.666666666668,75,1.25,4,Sunday,6,1,7,57.0,1334000.0,56.57142857142857,7.06769983462674,3.4285714285714306,0.4851042098123131,0.0526315780240074,1576000,1334000.0,1338571.4285714286,221202.6651006248,237428.57142857136,1.0733531231167224,0.1814092953521878,0,0,0,0,0,1.0733531231167224,Other
2025-07-14,SHOP002,50,1265000,25300.0,57,1.14,1,Monday,0,0,7,60.0,1576000.0,57.42857142857143,7.067699834626745,-7.428571428571431,-1.0510591212600109,-0.1666666638888889,1265000,1576000.0,1384000.0,234171.58950934545,-119000.0,-0.5081743701224811,-0.1973350253805854,0,0,0,0,0,1.0510591212600109,Other
2025-07-15,SHOP002,52,1277000,24557.69230769231,59,1.1346153846153846,1,Tuesday,1,0,7,50.0,1265000.0,57.42857142857143,7.067699834626745,-5.428571428571431,-0.7680816655361618,0.0399999992,1277000,1265000.0,1392285.7142857143,227804.531916959,-115285.71428571432,-0.5060729622676385,0.0094861660078976,0,0,0,0,0,0.7680816655361618,Other
2025-07-16,SHOP002,48,1099000,22895.83333333333,52,1.0833333333333333,2,Wednesday,2,0,7,52.0,1277000.0,57.142857142857146,7.2670161558596895,-9.142857142857146,-1.258130667200213,-0.076923075443787,1099000,1277000.0,1380142.857142857,231916.24103788612,-281142.85714285704,-1.2122603224485555,-0.1393891934219738,0,0,0,0,0,1.258130667200213,Other
2025-07-17,SHOP002,52,1364000,26230.76923076923,62,1.1923076923076923,1,Thursday,3,0,7,48.0,1099000.0,54.285714285714285,6.129553700835831,-2.2857142857142847,-0.3729005445375343,0.0833333315972222,1364000,1099000.0,1300571.4285714286,216538.57019236227,63428.57142857136,0.2929204315514395,0.2411282984529198,0,0,0,0,0,0.3729005445375343,Other
2025-07-18,SHOP002,60,1471000,24516.666666666668,72,1.2,2,Friday,4,0,7,52.0,1364000.0,52.57142857142857,4.391550328268568,7.428571428571431,1.6915597412589622,0.153846150887574,1471000,1364000.0,1272571.4285714286,188222.25970277612,198428.57142857136,1.054224785850823,0.078445747800529,0,0,0,0,0,1.6915597412589622,Other
2025-07-19,SHOP002,54,1359000,25166.666666666668,63,1.1666666666666667,3,Saturday,5,1,7,60.0,1471000.0,54.142857142857146,4.845223470201567,-0.1428571428571459,-0.0294841123947355,-0.0999999983333333,1359000,1471000.0,1340857.142857143,153372.56226960223,18142.857142857043,0.1182927172517778,-0.0761386811692208,0,0,0,0,0,0.1182927172517778,Other
2025-07-20,SHOP002,56,1326000,23678.571428571428,61,1.0892857142857142,1,Sunday,6,1,7,54.0,1359000.0,53.71428571428572,4.680252333449928,2.2857142857142847,0.488374052186066,0.0370370363511659,1326000,1359000.0,1344428.5714285714,153477.31335375228,-18428.57142857136,-0.1200735862894275,-0.0242825607063838,0,0,0,0,0,0.488374052186066,Other
2025-07-21,SHOP002,55,1424000,25890.90909090909,65,1.181818181818182,3,Monday,0,0,7,56.0,1326000.0,53.142857142857146,3.9761191895522137,1.857142857142854,0.4670741246762974,-0.0178571425382653,1424000,1326000.0,1308714.2857142857,114831.34630943894,115285.71428571432,1.0039568287743228,0.0739064856711358,0,0,0,0,0,1.0039568287743228,Other
2025-07-22,SHOP002,49,1233000,25163.26530612245,58,1.183673469387755,2,Tuesday,1,0,7,55.0,1424000.0,53.85714285714285,3.760699023168268,-4.857142857142854,-1.2915528564415697,-0.109090907107438,1233000,1424000.0,1331428.5714285714,120336.82886362165,-98428.57142857136,-0.817942207362827,-0.1341292134830518,0,0,0,0,0,1.2915528564415697,Other
2025-07-23,SHOP002,59,1257000,21305.08474576272,64,1.0847457627118644,6,Wednesday,2,0,7,49.0,1233000.0,53.42857142857143,4.157609203101688,5.571428571428569,1.3400555365368632,0.20408162848813,1257000,1233000.0,1325142.857142857,124722.93102637424,-68142.85714285704,-0.5463538788059833,0.0194647201946314,0,0,0,0,0,1.3400555365368632,Other
2025-07-24,SHOP002,49,1287000,26265.30612244898,60,1.2244897959183674,2,Thursday,3,0,7,59.0,1257000.0,55.0,3.8297084310255807,-6.0,-1.5666984945103848,-0.1694915225509911,1287000,1257000.0,1347714.2857142857,84922.93425161974,-60714.28571428568,-0.714933913301668,0.0238663484486683,0,0,0,0,0,1.5666984945103848,Other
2025-07-25,SHOP002,66,1604000,24303.030303030304,74,1.121212121212121,3,Friday,4,0,7,49.0,1287000.0,54.57142857142857,4.353433237386632,11.42857142857143,2.625185268775762,0.3469387684298211,1604000,1287000.0,1336714.2857142857,87412.26894380982,267285.7142857143,3.0577597116770034,0.2463092463090549,1,0,1,0,1,3.0577597116770034,Transaction and revenue spike
2025-07-26,SHOP002,52,1346000,25884.615384615383,63,1.2115384615384617,1,Saturday,5,1,7,66.0,1604000.0,55.42857142857143,5.912053869205079,-3.4285714285714306,-0.5799288918021203,-0.2121212089072544,1346000,1604000.0,1355714.2857142857,126969.43764244312,-9714.28571428568,-0.0765088504334833,-0.1608478802991516,0,0,0,0,0,0.5799288918021203,Other
2025-07-27,SHOP002,63,1583000,25126.984126984127,72,1.1428571428571428,1,Sunday,6,1,7,52.0,1346000.0,55.142857142857146,6.039552175136186,7.857142857142854,1.3009477074379237,0.2115384574704142,1583000,1346000.0,1353857.142857143,127008.43616525248,229142.85714285704,1.8041546220041,0.1760772659731232,0,0,0,0,0,1.8041546220041,Other
2025-07-28,SHOP002,56,1440000,25714.28571428572,65,1.1607142857142858,0,Monday,0,0,7,63.0,1583000.0,56.142857142857146,6.743603671346081,-0.1428571428571459,-0.0211840921612966,-0.1111111093474427,1440000,1583000.0,1390571.4285714286,152250.73305007705,49428.57142857136,0.3246524363990357,-0.0903348073278014,0,0,0,0,0,0.3246524363990357,Other
2025-07-29,SHOP002,53,1398000,26377.35849056604,62,1.169811320754717,2,Tuesday,1,0,7,56.0,1440000.0,56.285714285714285,6.725927091345633,-3.2857142857142847,-0.4885146318977257,-0.0535714276147959,1398000,1440000.0,1392857.142857143,152954.7085157661,5142.857142857043,0.033623398669635,-0.0291666666666464,0,0,0,0,0,0.4885146318977257,Other
2025-07-30,SHOP002,58,1257000,21672.41379310345,62,1.0689655172413792,2,Wednesday,2,0,7,53.0,1398000.0,56.85714285714285,6.148944934663649,1.142857142857146,0.1858622851787459,0.0943396208615166,1257000,1398000.0,1416428.5714285714,135986.34385218905,-159428.57142857136,-1.1723866302390669,-0.1008583690986403,0,0,0,0,0,1.1723866302390669,Other
2025-07-31,SHOP002,54,1527000,28277.777777777777,66,1.2222222222222223,0,Thursday,3,0,7,58.0,1257000.0,56.71428571428572,6.102302453836352,-2.7142857142857157,-0.4447969090392116,-0.0689655160523187,1527000,1257000.0,1416428.5714285714,135986.34385218905,110571.42857142864,0.8131068564561279,0.2147971360380152,0,0,0,0,0,0.8131068564561279,Other
2025-08-01,SHOP002,38,947000,24921.052631578947,45,1.1842105263157894,0,Friday,4,0,8,54.0,1527000.0,57.42857142857143,5.2870011303557485,-19.42857142857143,-3.674780329105737,-0.2962962908093279,947000,1527000.0,1450714.2857142857,127931.90152800611,-503714.2857142857,-3.937362610060776,-0.3798297314994238,0,1,0,1,1,3.937362610060776,Transaction and revenue drop
2025-08-02,SHOP002,41,908000,22146.34146341464,46,1.1219512195121952,4,Saturday,5,1,8,38.0,947000.0,53.42857142857143,7.742892285986064,-12.42857142857143,-1.6051585588898687,0.0789473663434903,908000,947000.0,1356857.142857143,210858.11072174343,-448857.14285714296,-2.128716516137924,-0.0411826821541275,0,0,0,0,0,2.128716516137924,Other
